CustomerID,Date,SubscriptionPlan,AgeGroup,Login,WatchTimeMinutes,ContentPreference,Churned,ChurnDate,Location,HouseholdSize,PrimaryDevice,BillingCycle,IsAutoRenew
CUST050,2025-04-25,Basic,51+,0,0,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-04-26,Basic,51+,1,23,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-04-27,Basic,51+,1,44,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-04-28,Basic,51+,0,0,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-04-29,Basic,51+,0,0,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-04-30,Basic,51+,0,0,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-01,Basic,51+,1,42,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-02,Basic,51+,1,20,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-03,Basic,51+,1,28,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-04,Basic,51+,0,0,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-05,Basic,51+,1,21,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-06,Basic,51+,0,0,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-07,Basic,51+,0,0,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-08,Basic,51+,0,0,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-09,Basic,51+,0,0,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-10,Basic,51+,0,0,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-11,Basic,51+,1,15,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-12,Basic,51+,1,20,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-13,Basic,51+,1,11,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-14,Basic,51+,0,0,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-15,Basic,51+,0,0,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-16,Basic,51+,1,40,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-17,Basic,51+,0,0,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-18,Basic,51+,1,49,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-19,Basic,51+,0,0,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-20,Basic,51+,1,54,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-21,Basic,51+,0,0,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-22,Basic,51+,0,0,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-23,Basic,51+,0,0,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-24,Basic,51+,0,0,Documentaries,0,,North,1,Mobile,Monthly,1
CUST050,2025-05-25,Basic,51+,1,53,Documentaries,1,2025-05-25,North,1,Mobile,Monthly,1
CUST051,2025-04-01,Premium,36-50,1,62,TV Shows,0,,East,3,Mobile,Quarterly,0
CUST051,2025-04-02,Premium,36-50,1,110,TV Shows,0,,East,3,Mobile,Quarterly,0
CUST051,2025-04-03,Premium,36-50,1,66,TV Shows,0,,East,3,Mobile,Quarterly,0
CUST051,2025-04-04,Premium,36-50,0,0,TV Shows,0,,East,3,Mobile,Quarterly,0
CUST051,2025-04-05,Premium,36-50,0,0,TV Shows,0,,East,3,Mobile,Quarterly,0
CUST051,2025-04-06,Premium,36-50,1,81,TV Shows,0,,East,3,Mobile,Quarterly,0
CUST051,2025-04-07,Premium,36-50,1,166,TV Shows,0,,East,3,Mobile,Quarterly,0
CUST051,2025-04-08,Premium,36-50,1,126,TV Shows,0,,East,3,Mobile,Quarterly,0
CUST051,2025-04-09,Premium,36-50,0,0,TV Shows,0,,East,3,Mobile,Quarterly,0
CUST051,2025-04-10,Premium,36-50,0,0,TV Shows,0,,East,3,Mobile,Quarterly,0
CUST051,2025-04-11,Premium,36-50,1,83,TV Shows,0,,East,3,Mobile,Quarterly,0
CUST051,2025-04-12,Premium,36-50,1,175,TV Shows,0,,East,3,Mobile,Quarterly,0
CUST051,2025-04-13,Premium,36-50,1,162,TV Shows,0,,East,3,Mobile,Quarterly,0
CUST051,2025-04-14,Premium,36-50,1,147,TV Shows,0,,East,3,Mobile,Quarterly,0
CUST051,2025-04-15,Premium,36-50,1,169,TV Shows,0,,East,3,Mobile,Quarterly,0
CUST051,2025-04-16,Premium,36-50,1,89,TV Shows,0,,East,3,Mobile,Quarterly,0
CUST051,2025-04-17,Premium,36-50,0,0,TV Shows,0,,East,3,Mobile,Quarterly,0
CUST051,2025-04-18,Premium,36-50,1,158,TV Shows,0,,East,3,Mobile,Quarterly,0
CUST051,2025-04-19,Premium,36-50,1,180,TV Shows,0,,East,3,Mobile,Quarterly,0
CUST051,2025-04-20,Premium,36-50,1,102,TV Shows,0,,East,3,Mobile,Quarterly,0
CUST051,2025-04-21,Premium,36-50,0,0,TV Shows,0,,East,3,Mobile,Quarterly,0
CUST051,2025-04-22,Premium,36-50,1,120,TV Shows,1,2025-04-22,East,3,Mobile,Quarterly,0
CUST052,2025-04-01,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-02,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-03,Basic,26-35,1,55,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-04,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-05,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-06,Basic,26-35,1,49,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-07,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-08,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-09,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-10,Basic,26-35,1,18,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-11,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-12,Basic,26-35,1,56,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-13,Basic,26-35,1,16,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-14,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-15,Basic,26-35,1,27,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-16,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-17,Basic,26-35,1,17,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-18,Basic,26-35,1,11,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-19,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-20,Basic,26-35,1,28,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-21,Basic,26-35,1,38,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-22,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-23,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-24,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-25,Basic,26-35,1,16,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-26,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-27,Basic,26-35,1,42,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-28,Basic,26-35,1,49,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-29,Basic,26-35,1,18,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-04-30,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-01,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-02,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-03,Basic,26-35,1,32,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-04,Basic,26-35,1,52,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-05,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-06,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-07,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-08,Basic,26-35,1,15,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-09,Basic,26-35,1,33,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-10,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-11,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-12,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-13,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-14,Basic,26-35,1,46,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-15,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-16,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-17,Basic,26-35,1,55,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-18,Basic,26-35,1,48,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-19,Basic,26-35,1,58,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-20,Basic,26-35,1,28,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-21,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-22,Basic,26-35,1,24,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-23,Basic,26-35,1,45,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-24,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-25,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-26,Basic,26-35,1,57,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-27,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-28,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-29,Basic,26-35,1,21,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-30,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-05-31,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-01,Basic,26-35,1,49,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-02,Basic,26-35,1,54,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-03,Basic,26-35,1,34,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-04,Basic,26-35,1,27,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-05,Basic,26-35,1,12,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-06,Basic,26-35,1,33,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-07,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-08,Basic,26-35,1,19,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-09,Basic,26-35,1,33,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-10,Basic,26-35,1,60,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-11,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-12,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-13,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-14,Basic,26-35,1,46,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-15,Basic,26-35,1,18,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-16,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-17,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-18,Basic,26-35,1,45,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-19,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-20,Basic,26-35,1,46,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-21,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-22,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-23,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-24,Basic,26-35,1,59,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-25,Basic,26-35,1,40,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-26,Basic,26-35,1,22,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-27,Basic,26-35,1,41,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-28,Basic,26-35,1,51,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-29,Basic,26-35,1,51,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST052,2025-06-30,Basic,26-35,0,0,TV Shows,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-01,Basic,51+,1,32,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-02,Basic,51+,1,25,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-03,Basic,51+,1,18,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-04,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-05,Basic,51+,1,48,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-06,Basic,51+,1,41,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-07,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-08,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-09,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-10,Basic,51+,1,52,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-11,Basic,51+,1,35,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-12,Basic,51+,1,41,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-13,Basic,51+,1,42,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-14,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-15,Basic,51+,1,29,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-16,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-17,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-18,Basic,51+,1,41,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-19,Basic,51+,1,25,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-20,Basic,51+,1,14,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-21,Basic,51+,1,56,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-22,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-23,Basic,51+,1,32,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-24,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-25,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-26,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-27,Basic,51+,1,39,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-28,Basic,51+,1,29,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-29,Basic,51+,1,30,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-04-30,Basic,51+,1,40,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-01,Basic,51+,1,35,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-02,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-03,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-04,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-05,Basic,51+,1,37,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-06,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-07,Basic,51+,1,32,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-08,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-09,Basic,51+,1,31,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-10,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-11,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-12,Basic,51+,1,45,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-13,Basic,51+,1,33,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-14,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-15,Basic,51+,1,22,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-16,Basic,51+,1,31,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-17,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-18,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-19,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-20,Basic,51+,1,39,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-21,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-22,Basic,51+,1,53,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-23,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-24,Basic,51+,1,22,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-25,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-26,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-27,Basic,51+,1,38,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-28,Basic,51+,1,29,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-29,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-30,Basic,51+,1,22,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-05-31,Basic,51+,1,21,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-01,Basic,51+,1,39,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-02,Basic,51+,1,32,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-03,Basic,51+,1,23,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-04,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-05,Basic,51+,1,11,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-06,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-07,Basic,51+,1,37,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-08,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-09,Basic,51+,1,37,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-10,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-11,Basic,51+,1,47,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-12,Basic,51+,1,18,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-13,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-14,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-15,Basic,51+,1,29,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-16,Basic,51+,1,25,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-17,Basic,51+,1,11,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-18,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-19,Basic,51+,1,28,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-20,Basic,51+,1,25,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-21,Basic,51+,1,49,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-22,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-23,Basic,51+,1,36,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-24,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-25,Basic,51+,1,20,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-26,Basic,51+,1,13,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-27,Basic,51+,1,54,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-28,Basic,51+,1,58,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-29,Basic,51+,1,49,Movies,0,,South,3,Smart TV,Monthly,1
CUST053,2025-06-30,Basic,51+,0,0,Movies,0,,South,3,Smart TV,Monthly,1
CUST054,2025-04-01,Premium,36-50,1,167,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-02,Premium,36-50,0,0,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-03,Premium,36-50,0,0,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-04,Premium,36-50,0,0,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-05,Premium,36-50,1,165,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-06,Premium,36-50,1,124,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-07,Premium,36-50,0,0,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-08,Premium,36-50,0,0,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-09,Premium,36-50,1,132,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-10,Premium,36-50,1,159,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-11,Premium,36-50,1,110,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-12,Premium,36-50,0,0,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-13,Premium,36-50,1,180,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-14,Premium,36-50,0,0,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-15,Premium,36-50,1,168,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-16,Premium,36-50,1,152,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-17,Premium,36-50,0,0,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-18,Premium,36-50,1,149,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-19,Premium,36-50,1,179,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-20,Premium,36-50,1,169,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-21,Premium,36-50,1,158,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-22,Premium,36-50,0,0,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-23,Premium,36-50,0,0,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-24,Premium,36-50,1,149,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-25,Premium,36-50,1,176,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-26,Premium,36-50,1,177,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-27,Premium,36-50,0,0,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-28,Premium,36-50,1,124,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-29,Premium,36-50,1,179,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-04-30,Premium,36-50,1,107,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-05-01,Premium,36-50,1,81,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-05-02,Premium,36-50,0,0,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-05-03,Premium,36-50,1,77,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-05-04,Premium,36-50,1,170,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-05-05,Premium,36-50,1,63,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-05-06,Premium,36-50,1,118,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-05-07,Premium,36-50,1,158,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-05-08,Premium,36-50,1,139,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-05-09,Premium,36-50,1,149,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-05-10,Premium,36-50,0,0,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-05-11,Premium,36-50,1,98,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-05-12,Premium,36-50,1,106,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-05-13,Premium,36-50,1,121,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-05-14,Premium,36-50,1,62,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-05-15,Premium,36-50,1,117,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-05-16,Premium,36-50,1,99,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-05-17,Premium,36-50,1,134,Documentaries,0,,North,4,Smart TV,Quarterly,1
CUST054,2025-05-18,Premium,36-50,0,0,Documentaries,0,,North,4,Smart TV,Quarterly,1
