CustomerID,Date,SubscriptionPlan,AgeGroup,Login,WatchTimeMinutes,ContentPreference,Churned,ChurnDate
CUST063,5/30/2025,Basic,26-35,1,36,TV Shows,FALSE,
CUST063,5/31/2025,Basic,26-35,1,45,TV Shows,FALSE,
CUST063,6/1/2025,Basic,26-35,1,25,TV Shows,FALSE,
CUST063,6/2/2025,Basic,26-35,1,42,TV Shows,FALSE,
CUST063,6/3/2025,Basic,26-35,1,54,TV Shows,FALSE,
CUST063,6/4/2025,Basic,26-35,1,41,TV Shows,FALSE,
CUST063,6/5/2025,Basic,26-35,0,0,TV Shows,FALSE,
CUST063,6/6/2025,Basic,26-35,0,0,TV Shows,FALSE,
CUST063,6/7/2025,Basic,26-35,1,52,TV Shows,FALSE,
CUST063,6/8/2025,Basic,26-35,0,0,TV Shows,FALSE,
CUST063,6/9/2025,Basic,26-35,0,0,TV Shows,FALSE,
CUST063,6/10/2025,Basic,26-35,1,60,TV Shows,FALSE,
CUST063,6/11/2025,Basic,26-35,1,18,TV Shows,FALSE,
CUST063,6/12/2025,Basic,26-35,1,35,TV Shows,FALSE,
CUST063,6/13/2025,Basic,26-35,0,0,TV Shows,FALSE,
CUST063,6/14/2025,Basic,26-35,0,0,TV Shows,FALSE,
CUST063,6/15/2025,Basic,26-35,1,16,TV Shows,FALSE,
CUST063,6/16/2025,Basic,26-35,0,0,TV Shows,FALSE,
CUST063,6/17/2025,Basic,26-35,0,0,TV Shows,FALSE,
CUST063,6/18/2025,Basic,26-35,1,29,TV Shows,FALSE,
CUST063,6/19/2025,Basic,26-35,1,42,TV Shows,FALSE,
CUST063,6/20/2025,Basic,26-35,0,0,TV Shows,FALSE,
CUST063,6/21/2025,Basic,26-35,0,0,TV Shows,FALSE,
CUST063,6/22/2025,Basic,26-35,1,45,TV Shows,FALSE,
CUST063,6/23/2025,Basic,26-35,1,47,TV Shows,FALSE,
CUST063,6/24/2025,Basic,26-35,1,10,TV Shows,FALSE,
CUST063,6/25/2025,Basic,26-35,0,0,TV Shows,FALSE,
CUST063,6/26/2025,Basic,26-35,1,25,TV Shows,FALSE,
CUST063,6/27/2025,Basic,26-35,1,51,TV Shows,FALSE,
CUST063,6/28/2025,Basic,26-35,1,22,TV Shows,FALSE,
CUST063,6/29/2025,Basic,26-35,0,0,TV Shows,FALSE,
CUST063,6/30/2025,Basic,26-35,0,0,TV Shows,FALSE,
CUST064,4/1/2025,Basic,36-50,1,58,Movies,FALSE,
CUST064,4/2/2025,Basic,36-50,1,34,Movies,FALSE,
CUST064,4/3/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,4/4/2025,Basic,36-50,1,51,Movies,FALSE,
CUST064,4/5/2025,Basic,36-50,1,31,Movies,FALSE,
CUST064,4/6/2025,Basic,36-50,1,18,Movies,FALSE,
CUST064,4/7/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,4/8/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,4/9/2025,Basic,36-50,1,23,Movies,FALSE,
CUST064,4/10/2025,Basic,36-50,1,14,Movies,FALSE,
CUST064,4/11/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,4/12/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,4/13/2025,Basic,36-50,1,38,Movies,FALSE,
CUST064,4/14/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,4/15/2025,Basic,36-50,1,16,Movies,FALSE,
CUST064,4/16/2025,Basic,36-50,1,38,Movies,FALSE,
CUST064,4/17/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,4/18/2025,Basic,36-50,1,39,Movies,FALSE,
CUST064,4/19/2025,Basic,36-50,1,26,Movies,FALSE,
CUST064,4/20/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,4/21/2025,Basic,36-50,1,39,Movies,FALSE,
CUST064,4/22/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,4/23/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,4/24/2025,Basic,36-50,1,32,Movies,FALSE,
CUST064,4/25/2025,Basic,36-50,1,14,Movies,FALSE,
CUST064,4/26/2025,Basic,36-50,1,59,Movies,FALSE,
CUST064,4/27/2025,Basic,36-50,1,22,Movies,FALSE,
CUST064,4/28/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,4/29/2025,Basic,36-50,1,23,Movies,FALSE,
CUST064,4/30/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,5/1/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,5/2/2025,Basic,36-50,1,29,Movies,FALSE,
CUST064,5/3/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,5/4/2025,Basic,36-50,1,29,Movies,FALSE,
CUST064,5/5/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,5/6/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,5/7/2025,Basic,36-50,1,55,Movies,FALSE,
CUST064,5/8/2025,Basic,36-50,1,17,Movies,FALSE,
CUST064,5/9/2025,Basic,36-50,1,20,Movies,FALSE,
CUST064,5/10/2025,Basic,36-50,1,25,Movies,FALSE,
CUST064,5/11/2025,Basic,36-50,1,22,Movies,FALSE,
CUST064,5/12/2025,Basic,36-50,1,48,Movies,FALSE,
CUST064,5/13/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,5/14/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,5/15/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,5/16/2025,Basic,36-50,1,60,Movies,FALSE,
CUST064,5/17/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,5/18/2025,Basic,36-50,1,35,Movies,FALSE,
CUST064,5/19/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,5/20/2025,Basic,36-50,1,25,Movies,FALSE,
CUST064,5/21/2025,Basic,36-50,1,53,Movies,FALSE,
CUST064,5/22/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,5/23/2025,Basic,36-50,1,23,Movies,FALSE,
CUST064,5/24/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,5/25/2025,Basic,36-50,1,46,Movies,FALSE,
CUST064,5/26/2025,Basic,36-50,1,47,Movies,FALSE,
CUST064,5/27/2025,Basic,36-50,1,22,Movies,FALSE,
CUST064,5/28/2025,Basic,36-50,1,34,Movies,FALSE,
CUST064,5/29/2025,Basic,36-50,1,44,Movies,FALSE,
CUST064,5/30/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,5/31/2025,Basic,36-50,1,12,Movies,FALSE,
CUST064,6/1/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,6/2/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,6/3/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,6/4/2025,Basic,36-50,1,19,Movies,FALSE,
CUST064,6/5/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,6/6/2025,Basic,36-50,1,32,Movies,FALSE,
CUST064,6/7/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,6/8/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,6/9/2025,Basic,36-50,1,30,Movies,FALSE,
CUST064,6/10/2025,Basic,36-50,1,52,Movies,FALSE,
CUST064,6/11/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,6/12/2025,Basic,36-50,1,50,Movies,FALSE,
CUST064,6/13/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,6/14/2025,Basic,36-50,1,38,Movies,FALSE,
CUST064,6/15/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,6/16/2025,Basic,36-50,1,41,Movies,FALSE,
CUST064,6/17/2025,Basic,36-50,1,54,Movies,FALSE,
CUST064,6/18/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,6/19/2025,Basic,36-50,1,25,Movies,FALSE,
CUST064,6/20/2025,Basic,36-50,1,51,Movies,FALSE,
CUST064,6/21/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,6/22/2025,Basic,36-50,1,51,Movies,FALSE,
CUST064,6/23/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,6/24/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,6/25/2025,Basic,36-50,0,0,Movies,FALSE,
CUST064,6/26/2025,Basic,36-50,1,22,Movies,FALSE,
CUST064,6/27/2025,Basic,36-50,1,58,Movies,FALSE,
CUST064,6/28/2025,Basic,36-50,1,11,Movies,FALSE,
CUST064,6/29/2025,Basic,36-50,1,10,Movies,FALSE,
CUST064,6/30/2025,Basic,36-50,0,0,Movies,FALSE,
CUST065,4/1/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,4/2/2025,Standard,26-35,1,104,Documentaries,FALSE,
CUST065,4/3/2025,Standard,26-35,1,72,Documentaries,FALSE,
CUST065,4/4/2025,Standard,26-35,1,72,Documentaries,FALSE,
CUST065,4/5/2025,Standard,26-35,1,47,Documentaries,FALSE,
CUST065,4/6/2025,Standard,26-35,1,45,Documentaries,FALSE,
CUST065,4/7/2025,Standard,26-35,1,112,Documentaries,FALSE,
CUST065,4/8/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,4/9/2025,Standard,26-35,1,98,Documentaries,FALSE,
CUST065,4/10/2025,Standard,26-35,1,84,Documentaries,FALSE,
CUST065,4/11/2025,Standard,26-35,1,107,Documentaries,FALSE,
CUST065,4/12/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,4/13/2025,Standard,26-35,1,46,Documentaries,FALSE,
CUST065,4/14/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,4/15/2025,Standard,26-35,1,39,Documentaries,FALSE,
CUST065,4/16/2025,Standard,26-35,1,46,Documentaries,FALSE,
CUST065,4/17/2025,Standard,26-35,1,88,Documentaries,FALSE,
CUST065,4/18/2025,Standard,26-35,1,42,Documentaries,FALSE,
CUST065,4/19/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,4/20/2025,Standard,26-35,1,42,Documentaries,FALSE,
CUST065,4/21/2025,Standard,26-35,1,52,Documentaries,FALSE,
CUST065,4/22/2025,Standard,26-35,1,64,Documentaries,FALSE,
CUST065,4/23/2025,Standard,26-35,1,84,Documentaries,FALSE,
CUST065,4/24/2025,Standard,26-35,1,39,Documentaries,FALSE,
CUST065,4/25/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,4/26/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,4/27/2025,Standard,26-35,1,73,Documentaries,FALSE,
CUST065,4/28/2025,Standard,26-35,1,37,Documentaries,FALSE,
CUST065,4/29/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,4/30/2025,Standard,26-35,1,48,Documentaries,FALSE,
CUST065,5/1/2025,Standard,26-35,1,84,Documentaries,FALSE,
CUST065,5/2/2025,Standard,26-35,1,61,Documentaries,FALSE,
CUST065,5/3/2025,Standard,26-35,1,54,Documentaries,FALSE,
CUST065,5/4/2025,Standard,26-35,1,105,Documentaries,FALSE,
CUST065,5/5/2025,Standard,26-35,1,87,Documentaries,FALSE,
CUST065,5/6/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,5/7/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,5/8/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,5/9/2025,Standard,26-35,1,54,Documentaries,FALSE,
CUST065,5/10/2025,Standard,26-35,1,49,Documentaries,FALSE,
CUST065,5/11/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,5/12/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,5/13/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,5/14/2025,Standard,26-35,1,88,Documentaries,FALSE,
CUST065,5/15/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,5/16/2025,Standard,26-35,1,56,Documentaries,FALSE,
CUST065,5/17/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,5/18/2025,Standard,26-35,1,96,Documentaries,FALSE,
CUST065,5/19/2025,Standard,26-35,1,103,Documentaries,FALSE,
CUST065,5/20/2025,Standard,26-35,1,100,Documentaries,FALSE,
CUST065,5/21/2025,Standard,26-35,1,105,Documentaries,FALSE,
CUST065,5/22/2025,Standard,26-35,1,109,Documentaries,FALSE,
CUST065,5/23/2025,Standard,26-35,1,98,Documentaries,FALSE,
CUST065,5/24/2025,Standard,26-35,1,91,Documentaries,FALSE,
CUST065,5/25/2025,Standard,26-35,1,116,Documentaries,FALSE,
CUST065,5/26/2025,Standard,26-35,1,54,Documentaries,FALSE,
CUST065,5/27/2025,Standard,26-35,1,98,Documentaries,FALSE,
CUST065,5/28/2025,Standard,26-35,1,79,Documentaries,FALSE,
CUST065,5/29/2025,Standard,26-35,1,52,Documentaries,FALSE,
CUST065,5/30/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,5/31/2025,Standard,26-35,1,97,Documentaries,FALSE,
CUST065,6/1/2025,Standard,26-35,1,37,Documentaries,FALSE,
CUST065,6/2/2025,Standard,26-35,1,95,Documentaries,FALSE,
CUST065,6/3/2025,Standard,26-35,1,102,Documentaries,FALSE,
CUST065,6/4/2025,Standard,26-35,1,106,Documentaries,FALSE,
CUST065,6/5/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,6/6/2025,Standard,26-35,1,83,Documentaries,FALSE,
CUST065,6/7/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,6/8/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,6/9/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,6/10/2025,Standard,26-35,1,38,Documentaries,FALSE,
CUST065,6/11/2025,Standard,26-35,1,58,Documentaries,FALSE,
CUST065,6/12/2025,Standard,26-35,1,111,Documentaries,FALSE,
CUST065,6/13/2025,Standard,26-35,1,119,Documentaries,FALSE,
CUST065,6/14/2025,Standard,26-35,1,71,Documentaries,FALSE,
CUST065,6/15/2025,Standard,26-35,1,110,Documentaries,FALSE,
CUST065,6/16/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,6/17/2025,Standard,26-35,1,31,Documentaries,FALSE,
CUST065,6/18/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,6/19/2025,Standard,26-35,1,63,Documentaries,FALSE,
CUST065,6/20/2025,Standard,26-35,1,86,Documentaries,FALSE,
CUST065,6/21/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,6/22/2025,Standard,26-35,1,68,Documentaries,FALSE,
CUST065,6/23/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,6/24/2025,Standard,26-35,1,113,Documentaries,FALSE,
CUST065,6/25/2025,Standard,26-35,1,98,Documentaries,FALSE,
CUST065,6/26/2025,Standard,26-35,1,57,Documentaries,FALSE,
CUST065,6/27/2025,Standard,26-35,1,84,Documentaries,FALSE,
CUST065,6/28/2025,Standard,26-35,0,0,Documentaries,FALSE,
CUST065,6/29/2025,Standard,26-35,1,58,Documentaries,FALSE,
CUST065,6/30/2025,Standard,26-35,1,116,Documentaries,FALSE,
CUST066,4/1/2025,Basic,18-25,1,16,TV Shows,FALSE,
CUST066,4/2/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,4/3/2025,Basic,18-25,1,57,TV Shows,FALSE,
CUST066,4/4/2025,Basic,18-25,1,13,TV Shows,FALSE,
CUST066,4/5/2025,Basic,18-25,1,60,TV Shows,FALSE,
CUST066,4/6/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,4/7/2025,Basic,18-25,1,36,TV Shows,FALSE,
CUST066,4/8/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,4/9/2025,Basic,18-25,1,28,TV Shows,FALSE,
CUST066,4/10/2025,Basic,18-25,1,36,TV Shows,FALSE,
CUST066,4/11/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,4/12/2025,Basic,18-25,1,33,TV Shows,FALSE,
CUST066,4/13/2025,Basic,18-25,1,59,TV Shows,FALSE,
CUST066,4/14/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,4/15/2025,Basic,18-25,1,14,TV Shows,FALSE,
CUST066,4/16/2025,Basic,18-25,1,30,TV Shows,FALSE,
CUST066,4/17/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,4/18/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,4/19/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,4/20/2025,Basic,18-25,1,28,TV Shows,FALSE,
CUST066,4/21/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,4/22/2025,Basic,18-25,1,32,TV Shows,FALSE,
CUST066,4/23/2025,Basic,18-25,1,25,TV Shows,FALSE,
CUST066,4/24/2025,Basic,18-25,1,10,TV Shows,FALSE,
CUST066,4/25/2025,Basic,18-25,1,37,TV Shows,FALSE,
CUST066,4/26/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,4/27/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,4/28/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,4/29/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,4/30/2025,Basic,18-25,1,41,TV Shows,FALSE,
CUST066,5/1/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,5/2/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,5/3/2025,Basic,18-25,1,31,TV Shows,FALSE,
CUST066,5/4/2025,Basic,18-25,1,17,TV Shows,FALSE,
CUST066,5/5/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,5/6/2025,Basic,18-25,1,13,TV Shows,FALSE,
CUST066,5/7/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,5/8/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,5/9/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,5/10/2025,Basic,18-25,1,46,TV Shows,FALSE,
CUST066,5/11/2025,Basic,18-25,1,37,TV Shows,FALSE,
CUST066,5/12/2025,Basic,18-25,1,43,TV Shows,FALSE,
CUST066,5/13/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,5/14/2025,Basic,18-25,1,53,TV Shows,FALSE,
CUST066,5/15/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,5/16/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,5/17/2025,Basic,18-25,1,18,TV Shows,FALSE,
CUST066,5/18/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,5/19/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,5/20/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,5/21/2025,Basic,18-25,1,26,TV Shows,FALSE,
CUST066,5/22/2025,Basic,18-25,1,19,TV Shows,FALSE,
CUST066,5/23/2025,Basic,18-25,1,24,TV Shows,FALSE,
CUST066,5/24/2025,Basic,18-25,1,11,TV Shows,FALSE,
CUST066,5/25/2025,Basic,18-25,1,34,TV Shows,FALSE,
CUST066,5/26/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,5/27/2025,Basic,18-25,1,23,TV Shows,FALSE,
CUST066,5/28/2025,Basic,18-25,1,59,TV Shows,FALSE,
CUST066,5/29/2025,Basic,18-25,1,17,TV Shows,FALSE,
CUST066,5/30/2025,Basic,18-25,1,22,TV Shows,FALSE,
CUST066,5/31/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,6/1/2025,Basic,18-25,1,27,TV Shows,FALSE,
CUST066,6/2/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,6/3/2025,Basic,18-25,1,50,TV Shows,FALSE,
CUST066,6/4/2025,Basic,18-25,1,54,TV Shows,FALSE,
CUST066,6/5/2025,Basic,18-25,1,17,TV Shows,FALSE,
CUST066,6/6/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,6/7/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,6/8/2025,Basic,18-25,1,42,TV Shows,FALSE,
CUST066,6/9/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,6/10/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,6/11/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,6/12/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,6/13/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,6/14/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,6/15/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,6/16/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,6/17/2025,Basic,18-25,1,48,TV Shows,FALSE,
CUST066,6/18/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,6/19/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,6/20/2025,Basic,18-25,1,29,TV Shows,FALSE,
CUST066,6/21/2025,Basic,18-25,1,17,TV Shows,FALSE,
CUST066,6/22/2025,Basic,18-25,1,43,TV Shows,FALSE,
CUST066,6/23/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,6/24/2025,Basic,18-25,1,40,TV Shows,FALSE,
CUST066,6/25/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,6/26/2025,Basic,18-25,0,0,TV Shows,FALSE,
CUST066,6/27/2025,Basic,18-25,1,26,TV Shows,FALSE,
CUST066,6/28/2025,Basic,18-25,1,41,TV Shows,FALSE,
CUST066,6/29/2025,Basic,18-25,1,13,TV Shows,FALSE,
CUST066,6/30/2025,Basic,18-25,1,12,TV Shows,FALSE,
CUST067,4/1/2025,Standard,36-50,1,44,TV Shows,FALSE,
CUST067,4/2/2025,Standard,36-50,1,111,TV Shows,FALSE,
CUST067,4/3/2025,Standard,36-50,1,103,TV Shows,FALSE,
CUST067,4/4/2025,Standard,36-50,1,111,TV Shows,FALSE,
CUST067,4/5/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,4/6/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,4/7/2025,Standard,36-50,1,78,TV Shows,FALSE,
CUST067,4/8/2025,Standard,36-50,1,72,TV Shows,FALSE,
CUST067,4/9/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,4/10/2025,Standard,36-50,1,109,TV Shows,FALSE,
CUST067,4/11/2025,Standard,36-50,1,67,TV Shows,FALSE,
CUST067,4/12/2025,Standard,36-50,1,33,TV Shows,FALSE,
CUST067,4/13/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,4/14/2025,Standard,36-50,1,46,TV Shows,FALSE,
CUST067,4/15/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,4/16/2025,Standard,36-50,1,98,TV Shows,FALSE,
CUST067,4/17/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,4/18/2025,Standard,36-50,1,90,TV Shows,FALSE,
CUST067,4/19/2025,Standard,36-50,1,72,TV Shows,FALSE,
CUST067,4/20/2025,Standard,36-50,1,52,TV Shows,FALSE,
CUST067,4/21/2025,Standard,36-50,1,91,TV Shows,FALSE,
CUST067,4/22/2025,Standard,36-50,1,49,TV Shows,FALSE,
CUST067,4/23/2025,Standard,36-50,1,57,TV Shows,FALSE,
CUST067,4/24/2025,Standard,36-50,1,63,TV Shows,FALSE,
CUST067,4/25/2025,Standard,36-50,1,110,TV Shows,FALSE,
CUST067,4/26/2025,Standard,36-50,1,81,TV Shows,FALSE,
CUST067,4/27/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,4/28/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,4/29/2025,Standard,36-50,1,74,TV Shows,FALSE,
CUST067,4/30/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,5/1/2025,Standard,36-50,1,52,TV Shows,FALSE,
CUST067,5/2/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,5/3/2025,Standard,36-50,1,106,TV Shows,FALSE,
CUST067,5/4/2025,Standard,36-50,1,99,TV Shows,FALSE,
CUST067,5/5/2025,Standard,36-50,1,110,TV Shows,FALSE,
CUST067,5/6/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,5/7/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,5/8/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,5/9/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,5/10/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,5/11/2025,Standard,36-50,1,76,TV Shows,FALSE,
CUST067,5/12/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,5/13/2025,Standard,36-50,1,42,TV Shows,FALSE,
CUST067,5/14/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,5/15/2025,Standard,36-50,1,100,TV Shows,FALSE,
CUST067,5/16/2025,Standard,36-50,1,66,TV Shows,FALSE,
CUST067,5/17/2025,Standard,36-50,1,82,TV Shows,FALSE,
CUST067,5/18/2025,Standard,36-50,1,51,TV Shows,FALSE,
CUST067,5/19/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,5/20/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,5/21/2025,Standard,36-50,1,84,TV Shows,FALSE,
CUST067,5/22/2025,Standard,36-50,1,115,TV Shows,FALSE,
CUST067,5/23/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,5/24/2025,Standard,36-50,1,77,TV Shows,FALSE,
CUST067,5/25/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,5/26/2025,Standard,36-50,1,88,TV Shows,FALSE,
CUST067,5/27/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,5/28/2025,Standard,36-50,1,30,TV Shows,FALSE,
CUST067,5/29/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,5/30/2025,Standard,36-50,1,104,TV Shows,FALSE,
CUST067,5/31/2025,Standard,36-50,1,101,TV Shows,FALSE,
CUST067,6/1/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,6/2/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,6/3/2025,Standard,36-50,1,52,TV Shows,FALSE,
CUST067,6/4/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,6/5/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,6/6/2025,Standard,36-50,1,75,TV Shows,FALSE,
CUST067,6/7/2025,Standard,36-50,1,67,TV Shows,FALSE,
CUST067,6/8/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,6/9/2025,Standard,36-50,1,40,TV Shows,FALSE,
CUST067,6/10/2025,Standard,36-50,1,33,TV Shows,FALSE,
CUST067,6/11/2025,Standard,36-50,1,70,TV Shows,FALSE,
CUST067,6/12/2025,Standard,36-50,1,106,TV Shows,FALSE,
CUST067,6/13/2025,Standard,36-50,1,30,TV Shows,FALSE,
CUST067,6/14/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,6/15/2025,Standard,36-50,1,89,TV Shows,FALSE,
CUST067,6/16/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,6/17/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,6/18/2025,Standard,36-50,0,0,TV Shows,FALSE,
CUST067,6/19/2025,Standard,36-50,1,61,TV Shows,FALSE,
CUST067,6/20/2025,Standard,36-50,1,93,TV Shows,FALSE,
CUST067,6/21/2025,Standard,36-50,1,116,TV Shows,FALSE,
CUST067,6/22/2025,Standard,36-50,1,63,TV Shows,FALSE,
CUST067,6/23/2025,Standard,36-50,1,108,TV Shows,FALSE,
CUST067,6/24/2025,Standard,36-50,1,47,TV Shows,FALSE,
CUST067,6/25/2025,Standard,36-50,1,80,TV Shows,FALSE,
CUST067,6/26/2025,Standard,36-50,1,89,TV Shows,FALSE,
